,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation,push_per_initial,uninterpreted_per_initial,push_per_expected,uninterpreted_per_expected
48,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block1099_input.json,26.0,26.0,True,False,97,71.0,4.796,POP PUSH2 1162 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 3005 ,32,9.0,3,5,True,9.0,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
49,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block1048.0_input.json,102.0,102.0,True,False,102,0.0,4.592,DUP1 DUP3 SUB DUP1 MLOAD PUSH1 1 DUP4 PUSH1 32 SUB PUSH2 256 EXP SUB NOT AND DUP2 ,15,15.0,7,3,True,15.0,1.0,1.0,0.2,0.4666666666666667,0.2,0.4666666666666667
50,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block3575.4_input.json,751.0,751.0,True,False,754,3.0,1.304,SWAP3 POP POP POP PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP1 ,11,10.0,3,2,True,8.0,0.7272727272727273,0.8,0.18181818181818185,0.2727272727272727,0.25,0.375
51,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block1465.5_input.json,32.0,32.0,True,False,38,6.0,1.024,PUSH20 1461501637330902918203684832716283019655932542975 DUP4 AND CALLER PUSH32 63486140976153616755203102783360879283472101686154884697241723088393386309925 DUP5 PUSH1 64 MLOAD DUP1 DUP8 DUP3 ,12,11.0,3,3,True,11.0,0.9166666666666666,1.0,0.25,0.25,0.2727272727272727,0.2727272727272727
52,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block575.1_input.json,31.0,31.0,True,False,31,0.0,2.404,SWAP2 POP POP PUSH1 32 ADD PUSH1 64 MLOAD DUP1 SWAP2 SUB SWAP1 ,11,11.0,3,2,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
53,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block336_input.json,26.0,26.0,True,False,97,71.0,3.552,POP PUSH2 399 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1465 ,32,9.0,3,5,True,9.0,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
54,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block1162.1_input.json,31.0,31.0,True,False,31,0.0,2.52,SWAP2 POP POP PUSH1 32 ADD PUSH1 64 MLOAD DUP1 SWAP2 SUB SWAP1 ,11,11.0,3,2,True,8.0,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
55,0x9554efa1669014c25070bc23c2df262825704228_ReplaySafeSplit_block206.0_input.json,727.0,727.0,True,False,827,100.0,1.092,PUSH1 0 PUSH1 0 SLOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH4 382150433 PUSH1 64 MLOAD PUSH32 10302755292508523873759030906322084541430516425957414733721628974601132310528 DUP2 ,15,10.0,3,5,True,10.0,0.6666666666666666,1.0,0.4,0.2,0.6,0.3
56,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_UpgradeableToken_block4823.0_input.json,724.0,724.0,True,False,817,93.0,1.6880000000000002,PUSH1 3 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND DUP2 PUSH20 1461501637330902918203684832716283019655932542975 AND OR PUSH1 3 ,15,9.0,4,3,True,9.0,0.6,1.0,0.26666666666666666,0.26666666666666666,0.4444444444444444,0.4444444444444444
57,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac_BurnableToken_block2846.4_input.json,751.0,751.0,True,False,754,3.0,1.168,SWAP3 POP POP POP PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP1 ,11,10.0,3,2,True,8.0,0.7272727272727273,0.8,0.18181818181818185,0.2727272727272727,0.25,0.375
