,name,saved_gas,time,already_optimal,discovered_optimal,non_optimal_with_less_gas,non_optimal_with_same_gas,no_solution_found
20,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,5061,16562.20616400001,356,190,2,35,13
21,0x686b30a80826340a59afa564c2a01b79128eb7dd,824,13345.88963,166,52,1,2,11
22,0xa52e014b3f5cc48287c2d483a3e026c32cc76e6d,6973,59859.29508299995,565,238,10,25,44
23,0x24b6638549f0d857bd76abcb4a3ab20ec65833c7,6492,63694.693042000006,583,239,14,14,52
24,0xd850942ef8811f2a866692a623011bde52a462c1,3933,23317.372157999995,177,77,5,18,20
25,0x0e50e6d6bb434938d8fe670a2d7a14cd128eb50f,928,10458.306109,121,59,0,7,11
26,0x867ffb5a3871b500f65bdfafe0136f9667deae06,6019,58760.521736000024,350,182,5,13,60
27,0x275b69aa7c8c1d648a0557656bce1c286e69a29d,3259,24933.797836000016,312,127,4,1,18
28,0x7600977eb9effa627d6bd0da2e5be35e11566341,1075,83706.09275000001,560,203,3,8,80
29,0x3c7b464376db7c9927930cf50eefdea2eff3a66a,1376,7080.977457999998,117,62,1,6,7
30,0x8562c38485b1e8ccd82e44f89823da76c98eb0ab,9606,132656.60054899994,972,418,7,84,134
31,0x457476bc97adef10aba63fcadaefe503553fa0d2,3836,43849.10593300006,562,227,5,0,37
32,0x5da8d37485b4374fc338fc1f1ea31d07eb7bedd3,4443,20464.269175999998,278,191,6,25,14
33,0xb8c77482e45f1f44de1745f52c74426c631bdd52,826,8342.706822999995,250,47,0,0,9
34,0x0e69d0a2bbb30abcb7e5cfea0e4fde19c00a8d47,3019,22883.236717999982,281,112,6,1,16
