,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation,push_per_initial,uninterpreted_per_initial,push_per_expected,uninterpreted_per_expected
50,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block376.1_input.json,31.0,31.0,True,False,31,0.0,2.116,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
51,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block602_input.json,32.0,32.0,True,False,103,71.0,18.624,POP PUSH2 687 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2272 ,34,11.0,4,5,True,11,0.3235294117647059,1.0,0.17647058823529413,0.1176470588235294,0.5454545454545454,0.3636363636363637
52,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block564.1_input.json,31.0,31.0,True,False,31,0.0,2.428,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
53,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block640_input.json,20.0,20.0,True,False,70,50.0,3.176,POP PUSH2 693 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 2194 ,25,7.0,2,4,True,7,0.28,1.0,0.16,0.08,0.5714285714285714,0.2857142857142857
54,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block972_input.json,32.0,32.0,True,False,103,71.0,17.392,POP PUSH2 1057 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2807 ,34,11.0,4,5,True,11,0.3235294117647059,1.0,0.17647058823529413,0.1176470588235294,0.5454545454545454,0.3636363636363637
55,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block501_input.json,26.0,26.0,True,False,97,71.0,9.432,POP PUSH2 564 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1788 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
56,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block414_input.json,20.0,20.0,True,False,70,50.0,2.888,POP PUSH2 467 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 1762 ,25,7.0,2,4,True,7,0.28,1.0,0.16,0.08,0.5714285714285714,0.2857142857142857
57,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block871_input.json,26.0,26.0,True,False,97,71.0,9.096,POP PUSH2 934 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 2323 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
58,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block376.1_input.json,31.0,31.0,True,False,31,0.0,2.06,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
59,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_SCFToken_block2807.4_input.json,751.0,751.0,True,False,754,3.0,1.092,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD SWAP3 POP POP POP SWAP1 ,11,10.0,3,2,True,8,0.7272727272727273,0.8,0.18181818181818185,0.2727272727272727,0.25,0.375
60,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block501_input.json,26.0,26.0,True,False,97,71.0,6.892,POP PUSH2 564 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 1834 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
61,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block467.1_input.json,31.0,31.0,True,False,31,0.0,2.028,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
62,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block467.1_input.json,31.0,31.0,True,False,31,0.0,2.436,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273,0.18181818181818185,0.2727272727272727,0.25,0.375
63,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block501_input.json,26.0,26.0,True,False,97,71.0,6.96,POP PUSH2 564 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 738 ,32,9.0,3,5,True,9,0.28125,1.0,0.15625,0.09375,0.5555555555555556,0.3333333333333333
64,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block414_input.json,20.0,20.0,True,False,70,50.0,2.604,POP PUSH2 467 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 1716 ,25,7.0,2,4,True,7,0.28,1.0,0.16,0.08,0.5714285714285714,0.2857142857142857
65,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block602_input.json,32.0,32.0,True,False,103,71.0,16.448,POP PUSH2 687 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2318 ,34,11.0,4,5,True,11,0.3235294117647059,1.0,0.17647058823529413,0.1176470588235294,0.5454545454545454,0.3636363636363637
66,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block1095_input.json,20.0,20.0,True,False,70,50.0,3.3480000000000003,POP PUSH2 1148 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 8137 ,25,7.0,2,4,True,7,0.28,1.0,0.16,0.08,0.5714285714285714,0.2857142857142857
