,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation
44,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block467.1_input.json,31.0,31.0,True,False,31,0.0,2.028,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
45,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_Token_block501_input.json,26.0,26.0,True,False,97,71.0,6.96,POP PUSH2 564 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 738 ,32,9.0,3,5,True,9,0.28125,1.0
46,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block1909.2_input.json,760.0,760.0,True,False,766,6.0,1.588,PUSH1 32 ADD PUSH1 0 SHA3 SLOAD DUP3 PUSH1 0 DUP1 PUSH20 1461501637330902918203684832716283019655932542975 DUP8 AND DUP3 ,13,12.0,4,3,True,12,0.9230769230769232,1.0
47,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_RegularToken_block414_input.json,20.0,20.0,True,False,70,50.0,2.604,POP PUSH2 467 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH2 1716 ,25,7.0,2,4,True,7,0.28,1.0
48,0xd3ebdaea9aeac98de723f640bce4aa07e2e44192_UnboundedRegularToken_block602_input.json,32.0,32.0,True,False,103,71.0,16.448,POP PUSH2 687 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 4 CALLDATALOAD AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 36 CALLDATALOAD AND PUSH2 2318 ,34,11.0,4,5,True,11,0.3235294117647059,1.0
49,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block824_input.json,26.0,26.0,True,False,97,71.0,6.636,POP PUSH2 887 PUSH1 4 CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 36 CALLDATALOAD PUSH2 5128 ,32,9.0,3,5,True,9,0.28125,1.0
50,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block11657_input.json,35.0,35.0,True,False,37,2.0,46.028,SWAP11 PUSH1 2 ADD SWAP11 PUSH1 248 DUP13 CALLDATALOAD PUSH1 0 BYTE SWAP4 POP DUP4 ,13,12.0,3,3,True,9,0.6923076923076923,0.75
51,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12111.4_input.json,31.0,31.0,True,False,31,0.0,2.108,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
52,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block703.1_input.json,31.0,31.0,True,False,31,0.0,2.144,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
53,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block5659.4_input.json,31.0,31.0,True,False,31,0.0,2.404,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
